conversation_id,merged_user_text,timestamp
9f20bc62-12c6-45de-ac67-15fbdb278451,"user mesajı 1. Düğün
user mesajı 2. Gaziantep Şahinbey de bir mekan arıyoruz. 100-450 civarlarında davetlimiz olacak, tahmini düğün tarihimize daha var ama ben şimdiden araştırmak istiyorum. Hizmette ise;Mekan, organizasyon, içecekler ama alkol asla olmayacak, fotoğraf ve video çekimi ve kuru pasta gibi ikramların olduğu bir mekan arıyorum.. Anlıyorsunuz değil mi beni?
user mesajı 3. Kapalı bir mekan arıyoruz ve bütçe bizim için önemli değil. Şık, görkemli bir mekan arıyoruz. Önerilerde bulunursanız sevinirim.
user mesajı 4. Sence hangisi daha iyi? Karar vermekte zorlanıyorum.",2025-06-11 08:11:32
9f20d064-7c3a-4319-969d-8861296da451,"user mesajı 1. Kıyı bungalov
user mesajı 2. Balayı
user mesajı 3. Rize
user mesajı 4. 10.07.2025 göl kenarı 1000-5000 TL arası
user mesajı 5. 5000-10000 TL arası
user mesajı 6. Deniz kenarı",2025-06-11 09:07:52
9f211352-2622-4515-ba21-855cad8650a7,"user mesajı 1. 27 09 2025 günü kız isteme ve nişan töreni  ortalama 120 kişilik
user mesajı 2. Hatay ili merkezde ikramlı kapalı alan
user mesajı 3. Pasta meşrubat
user mesajı 4. 30000
user mesajı 5. Evet
user mesajı 6. Defne",2025-06-11 12:15:19
9f2120f9-66af-450e-b741-02e0095f1907,"user mesajı 1. Nişan
user mesajı 2. Söz ve isteme bir arada olacak şekilde kuru pasta ve meyve suyuyla beraber istiyoruz . Ankara yenimahalle, Mamak , Çankaya da olabilir . Yaklaşık 150-200 davetli . Söz mekânında organizasyon fotoğrafını istiyorum . Tarih olarak 20 Temmuz
user mesajı 3. evet bakabilirsiniz",2025-06-11 12:52:45
9f216298-e98d-4d12-b3d8-a42064b21293,"user mesajı 1. Düğün
user mesajı 2. trabzon araklı
user mesajı 3. 15 kadım
user mesajı 4. 200 davetli
user mesajı 5. pasta meşrubat
user mesajı 6. 50
user mesajı 7. 50 bin tl
user mesajı 8. kapalı",2025-06-11 15:56:13
9f2163e4-68fd-4d5d-9be5-de2597a39773,"user mesajı 1. Düğün
user mesajı 2. Ankara
user mesajı 3. Etiler orduevi
user mesajı 4. 300 kişi yemekli 2026 ekim
user mesajı 5. Paket herşey dahil Etiler ordu evi
user mesajı 6. Fotoğrafçı canlı müzik düğün pastasi
user mesajı 7. Kişi başı 1000 tl
user mesajı 8. 1250
user mesajı 9. Kisi başı 1500
user mesajı 10. Sayın Hera talebim Etiler orduevi
user mesajı 11. Tandoğan orduevi
user mesajı 12. Aynı paket program",2025-06-11 15:59:57
9f2193d3-f217-4b47-8ade-13906b44764d,"user mesajı 1. Düğün
user mesajı 2. İstabul Eyüp
user mesajı 3. 9 Kasım
user mesajı 4. 500 kişilik kokteyl
user mesajı 5. düğün mekanı
user mesajı 6. kapalı mekan
user mesajı 7. 120 bin",2025-06-11 18:13:52
9f21967e-3589-40cf-8023-6d342f58e416,"user mesajı 1. Düğün
user mesajı 2. Ankara Keçiören",2025-06-11 18:21:20
9f21d05d-9f1a-477a-8276-06535e16b336,"user mesajı 1. arkadaslarjmla gelmek istiyorum
user mesajı 2. arkadaslarımla vakit gecirmek icin
user mesajı 3. bakırkoyde ferah ve boyama yapabilecegim bir kafede
user mesajı 4. 2 kisiyiz pazartesi günü ve boyama yapmamıza izin verecek bir kafe",2025-06-11 21:03:25
9f21d0f2-6e96-4c94-9888-510527d2fbfc,"user mesajı 1. Düğün
user mesajı 2. Gelin bohcası fiyatlar
user mesajı 3. 10 bin tl
user mesajı 4. Bütce
user mesajı 5. İl aksaray
user mesajı 6. Set takımı
user mesajı 7. Set oldun yeterli
user mesajı 8. İzmir'de gördüm bi set takımı
user mesajı 9. Tüm izmir
user mesajı 10. Tüm Türkiye geneli
user mesajı 11. Ben nasıl buluyorum ya
user mesajı 12. Siz nasıl bulamıyorsunuz
user mesajı 13. Tamam şunun o halde
user mesajı 14. Ya gelin bohcası dedik ya
user mesajı 15. Set fiyatı sla bilirmiyim
user mesajı 16. Örnek bir set içerigive fiyat tablosu verin
user mesajı 17. Bornoz takımı neden çift
user mesajı 18. Sadece gelin için
user mesajı 19. Havlu takımıb1adet el yüz yeterli
user mesajı 20. Makyaj setinde neler var
user mesajı 21. Parfüm  yokmu
user mesajı 22. Şanbuan
user mesajı 23. Makyaj set olsun tam
user mesajı 24. 3binlik olsa neler olur
user mesajı 25. Deoderat sambuan duş jeli ile birlikte
user mesajı 26. Diş bakım seti
user mesajı 27. Dahil
user mesajı 28. Bu istediklerimizle gelin setine eklersek
user mesajı 29. Makyaj seti diş seti parfüm deodorant şanbuan  duş jeli markaları ne olacak
user mesajı 30. Bu şekilde
user mesajı 31. İç giyim de neler var
user mesajı 32. Birde marka
user mesajı 33. 1 adette fantezi iç giyim
user mesajı 34. Nevresin bornoz markaları
user mesajı 35. En uygunu hangisi takımın
user mesajı 36. Fiyatları
user mesajı 37. Özdilek ekleyelim
user mesajı 38. Çeyiz sandığı yerine valiz  olsa
user mesajı 39. Çeyiz sandıgını çıkaralım valiz  üçlü deyilmi
user mesajı 40. Orta boy
user mesajı 41. El işleme varmı
user mesajı 42. Patik gibi
user mesajı 43. Çehiz seti ne kadar
user mesajı 44. Baketen şal ve eşabı çıkartın
user mesajı 45. Gelin açık
user mesajı 46. Örme kese bir erkek bir bayan birde yazma üç iğne oyası saten üç adet namazla örgü gelin şal gelin için bir  adetörğü yelek
user mesajı 47. Patiği çıkartalım
user mesajı 48. Nevresimi çıkartalım
user mesajı 49. Namazla iğne oyası deyil
user mesajı 50. Sadece saten
user mesajı 51. Şindi ne oldu
user mesajı 52. Bu  el örgüleri fiyat en uygun olan marka olsun
user mesajı 53. Valizlerde en uygun marka olsun
user mesajı 54. Şimdi ne oldu
user mesajı 55. Fiyatlarıyla birlikte atın
user mesajı 56. Fiyatları
user mesajı 57. Valiz marka ve fiyatları
user mesajı 58. Emin çata ne kadar polmak ne kadar
user mesajı 59. Polmak orta boy olsun
user mesajı 60. Yazma iğne oyası marka ve fiyat
user mesajı 61. Örgü gelin yelek fiyat marka
user mesajı 62. 250 olan
user mesajı 63. Şimdi ne oldu tekrar
user mesajı 64. Saten namazla marka ve fiyatlar örgü gelin şalı marka ve fiyatları
user mesajı 65. Yazma iğne oyası 3 adet toplam 400 TL olandan ekleyin
user mesajı 66. Örgü gelin şalı 200 TL olandan
user mesajı 67. 1 adet erkek kese 1 adet gelin kese tane fiyatı 80 TL olandan ekleyin
user mesajı 68. Bike takımı marka ve fiyat
user mesajı 69. Konsol takımı fiyat ve marka
user mesajı 70. 600 TL olan bike takımı ekle
user mesajı 71. 300 TL konsol takımı ekle
user mesajı 72. İki bebek yeleği biri mavi diğeri sarı marka ve fiyat
user mesajı 73. 160 yl olarak ekleyin
user mesajı 74. Şimde ne oldu
user mesajı 75. Bunları almak istesek  nasıl gönderirsiniz
user mesajı 76. PDF yazılı alışveriş yazılı göderin
user mesajı 77. Evet isterim
user mesajı 78. Liste atın
user mesajı 79. Bende bu ürünleri six gödereçek sandıydım",2025-06-11 21:04:53
9f227c7c-7b0c-4566-8e9a-d7626f228fea,"user mesajı 1. Bekarlığa veda Partisi düzenlemek istiyorum
user mesajı 2. Parti İstanbul’da olacak ilçe olarak Anadolu ya da Avrupa yakası olur sadece hani Beylikdüzü gibi çok uzak bir yer olmasın. Üç Temmuz düşünüyoruz ortalama 10:15 kişilik bir grup olur böyle hem DJ performans ve erkek dansçıların olduğu hem de böyle sohbet edebileceğimiz şık eğlenceli bir mekan arayışındayız toplam bütçemiz 10.000 ila 30.000 arası
user mesajı 3. Yani hem açık hem kapalı alanlar olabilir ikram tercihi olarak yemek artı alkol şeklinde isteriz özel bir tema olarak da böyle geline özel küçük süslemeler olabilir
user mesajı 4. Tamam bütçeyi genişletelim ona göre tekrar arama yapabiliriz
user mesajı 5. 10.000 ila 80.000 arası",2025-06-12 05:04:42
9f22e60c-cf0d-4aee-a17a-2bab82bd15f6,"user mesajı 1. Düğün
user mesajı 2. 1. izmir , balçova ve buca
user mesajı 3. 2. 300 kişi
user mesajı 4. kokteyl de olabilir ve acık seciö
user mesajı 5. 25 ekim 29 ekim
user mesajı 6. 500tl ve 1000tl arası",2025-06-12 09:59:37
9f22fd33-9a09-4314-820e-9e194b0614f3,"user mesajı 1. Düğün
user mesajı 2. muğla bodurum 700
user mesajı 3. kişilik
user mesajı 4. sadece bodrum
user mesajı 5. kokteyl
user mesajı 6. kır
user mesajı 7. en düşük ne kadar
user mesajı 8. en düşük 500
user mesajı 9. bu mekanlar dısıdna baska mekan var m
user mesajı 10. 700 tl",2025-06-12 11:04:20
9f2300ed-b63a-4b76-8274-3a91d6a7de35,"user mesajı 1. Düğün
user mesajı 2. izmir urla
user mesajı 3. düğün mekanı
user mesajı 4. 2025 ağustos ayı içerisinde bir haftasonu, yaklaşık 50 daveetli olacak, yemekli ve içkili olacak, mekan olarak deniz kenarı plaj olabilir ya da kır olabilir. Bütçe kişi başı max 1000 tl",2025-06-12 11:14:47
9f23488b-041a-4c65-8892-2ae25811bd2c,"user mesajı 1. Mezuniyet
user mesajı 2. İstanbul/Ataşehir
user mesajı 3. 18/06/2035
user mesajı 4. Pardon
user mesajı 5. İstanbul/Ataşehirde yapmak istiyoruz,18/06/2025 tarihinde, yaklaşık 20 kişi ile yemek rezervasyonlu ve kişi başı yaklaşık 900-1000 TL arası olan müzikli bir mezuniyet töreni istiyoruz ve açık veya kapalı farketmez mekan olarak",2025-06-12 14:35:11
9f2356ed-5b73-42c0-b8b7-af7bd2f0a56a,"user mesajı 1. Nişan
user mesajı 2. Nevşehir
user mesajı 3. Kişi başı max 1000
user mesajı 4. sadece yet istiyorum ikram vs istemiyorum 50 kişi olacak uçhisar Avanos Ürgüp göreme olabilir
user mesajı 5. Ekle",2025-06-12 15:15:14
9f236564-0fbb-4bf0-864b-98f51fb6358c,"user mesajı 1. Merhaba
user mesajı 2. Düğün balayı için rahatsız ettim
user mesajı 3. Maldivler 25 Ağustos 31 Ağustos arası
user mesajı 4. 150 bin villa herşey dahil özel bir konsept isteğimiz yok
user mesajı 5. Uçak bileti dahil değil
user mesajı 6. Aileler e açık otel
user mesajı 7. Kendim gelsem turizm acentesi neden bağımsız daha ekonomik olmaz mı",2025-06-12 15:55:43
9f239f9c-aec9-4a74-b021-6490deb91b62,"user mesajı 1. Düğün
user mesajı 2. 150-200 kişi Ankara için mekan
user mesajı 3. Ekim ayı ikinci haftası tarih
user mesajı 4. Açık alan, sosyal tesis",2025-06-12 18:38:29
9f24180f-2d62-4e37-8e2a-603b8a03e005,"user mesajı 1. mezuniyet
user mesajı 2. Yalova Merkez 21 haziran 25-30 kişilik yemekli kişi başı bütçe 1000-1100 arasında
user mesajı 3. kokteyl olsun yada pasta
user mesajı 4. 20 haziran?",2025-06-13 00:15:28
9f24d36d-271b-434f-a5b3-4858a1bffec8,"user mesajı 1. Nişan
user mesajı 2. YUNUS & CENNET nişan törenleri var mı
user mesajı 3. Uşak merkez
user mesajı 4. Geleceğini seneye ağustos gibi düşünüyoruz inşallah
user mesajı 5. Binlerce
user mesajı 6. Yemekli
user mesajı 7. Açık hava salonları
user mesajı 8. 500 kişilik
user mesajı 9. Bölme havuz bar
user mesajı 10. Evet istiyorum
user mesajı 11. Yunus yavuz sevgiliyiz çünkü ilişkimiz başladı
user mesajı 12. Nişan davetiyesi görebilir miyim yazıları için
user mesajı 13. Tarih : 26.08.2026 saat : 20.00 yer uşak bölme
user mesajı 14. Nişan davetiyesi yazar mısınız
user mesajı 15. Evet yeni bir metin de hazırlayabiliriz
user mesajı 16. Numarasını vereyim mi istersen
user mesajı 17. 05511440801 yunus yavuz eşim
user mesajı 18. GÖKHAN ALKAN BAŞAK GÜMÜLCİNELİOĞLU
user mesajı 19. Gökhan ve başak davet etmek istiyorum
user mesajı 20. Allah’ın emri peygamberin kavli ile kızımız başak oğlumuza Gökhan’ı istiyoruz lütfen bize bildirin
user mesajı 21. İnstagramda var başak Gümülcinelioğlu eşiniz Gökhan Alkan
user mesajı 22. Gökhan alkan eşi kimdir başak Gümülcinelioğlu
user mesajı 23. Mehmet çağrı çıtanak boşanma davasını açmak istiyorum
user mesajı 24. Kül masalı dizisi arat ve jale birbirimizi uyumlu olarak izledik
user mesajı 25. Gökhan Alkan kaç kişilik olacak
user mesajı 26. Düğün mekanları için görebilir miyim ama sadece Başak Gümülcinelioğlu ve Gökhan Alkan
user mesajı 27. Evet o açık alanda
user mesajı 28. Bu davetiye için yazar mısınız
user mesajı 29. Gökhan ve başak evlilik teklifi organizasyonları mekanları hangi otel de görebilir miyim
user mesajı 30. Clarion golden horn
user mesajı 31. Gökhan alkan ve başak Gümülcinelioğlu evlilik teklifi nişan düğün ve özel davetler için uygundur
user mesajı 32. Lütfen ona yapar mısınız
user mesajı 33. İnstagramda var konuşur musunuz ona sayın başak Gümülcinelioğlu eşi Gökhan Alkan
user mesajı 34. Oyuncu olarak sorun Gökhan ve başak nişanlısı olarak yer İstanbul merkez bağlı zekeriyaköy
user mesajı 35. İsterim
user mesajı 36. Gökhan Alkan eşi kimdir öğrenebilir miyiz
user mesajı 37. Gökhan Alkan sevgilisi kim
user mesajı 38. Başak Gümülcinelioğlu eşiniz öğrenebilir miyiz
user mesajı 39. Tamam canım",2025-06-13 08:59:15
9f24d47a-5242-43f1-ae9b-45276f6da2f5,"user mesajı 1. Nişan
user mesajı 2. Ankara Yeni mahalle ve Etimesgut civarı  100-150 kişi koktely tarzı  16 Temmuz
user mesajı 3. Evet",2025-06-13 09:02:12
9f24e2a8-7ca1-4ddd-b4b7-c6dbffc3f1d1,"user mesajı 1. Nişan
user mesajı 2. Samsun/Atakum
user mesajı 3. 24-25 eylül arası 600 kişilik nişan mekânı yemeksiz",2025-06-13 09:41:48
9f252c88-81a7-45db-a980-bb7725d7542a,"user mesajı 1. Merhaba
user mesajı 2. Nişan
user mesajı 3. Ben prenses model bir abiye bakıyorum
user mesajı 4. Ü19 temmuz
user mesajı 5. Diyarbakır Çermik
user mesajı 6. 10 bin
user mesajı 7. Olur
user mesajı 8. 15 de olur
user mesajı 9. Ona göre baksanız
user mesajı 10. Olur
user mesajı 11. Diyarbakır dışında da olur",2025-06-13 13:08:25
9f253790-6c9d-4646-ae90-75eac76d6e4e,"user mesajı 1. Düğün
user mesajı 2. Malatya
user mesajı 3. Düğün abiye
user mesajı 4. Nikah elbisesi yani
user mesajı 5. Olur
user mesajı 6. 5 Temmuz tarih
user mesajı 7. Bu siteden bir tame beğendim
user mesajı 8. Ama size resmi iletemiyorum",2025-06-13 13:39:13
9f255140-e9b2-4a6c-9bd0-0b3121a0cbe0,"user mesajı 1. SÜNNET EĞLENCESİ
user mesajı 2. 300-400 KAPAİSTELİ
user mesajı 3. 25 MAIS VEYA 7 HAZİRAN 2026 TARİHİ İÇİN
user mesajı 4. İZMİR BAYRAKLI KIR DÜĞÜN SALONU
user mesajı 5. SADECE PASTA VE MEŞRUBAT
user mesajı 6. HAYIR SADECE BAYRAKLIDAN BKAIYORUM
user mesajı 7. BİN VEYA
user mesajı 8. 60-70 BİN
user mesajı 9. PEKİ FİYATLAR NE KADA ACABA
user mesajı 10. ÖNÜMÜZDEKİ SENE İSTEDİĞİM TARİHLERDE
user mesajı 11. HAYIR MESAFE KONUSUNDA UYGUN DEĞİL BYARAKLI DIŞI
user mesajı 12. BAYRAKLI FOLKART KARŞSINDAKİ DÜĞÜN SALONLARI NE KADAR ACABA?",2025-06-13 14:51:13
9f25a4aa-5206-4aea-b969-b35d7b120848,"user mesajı 1. Düğün
user mesajı 2. Van İpekyolu",2025-06-13 18:44:17
9f25b85b-d20a-4193-905d-d14a0d76da5b,"user mesajı 1. Nişan
user mesajı 2. Gaziantep
user mesajı 3. şahinbey
user mesajı 4. 70 kişi
user mesajı 5. Pasta
user mesajı 6. açık alan
user mesajı 7. 60 kişi toplam
user mesajı 8. 50000
user mesajı 9. İkramsız istiyorum",2025-06-13 19:39:19
9f270cca-ab5b-4548-bfc1-f99f10a1da8f,"user mesajı 1. Kına
user mesajı 2. Her ikisi",2025-06-14 11:31:22
9f275d6c-4a4c-4ce9-aacd-f8ac8506fa6d,"user mesajı 1. Kına
user mesajı 2. ankara,
user mesajı 3. keçiören, pursaklar
user mesajı 4. 10 eylül 2025
user mesajı 5. 250
user mesajı 6. mekan ve organizasyon
user mesajı 7. kokteyl yada pasta meşrubat
user mesajı 8. ortalama 50000
user mesajı 9. çubuk, yenimahalle,
user mesajı 10. 60000
user mesajı 11. altındağ",2025-06-14 15:16:44
9f275f9c-82af-43c4-af58-8a87b0a387f2,"user mesajı 1. nikah
user mesajı 2. ankara
user mesajı 3. keçiören, pursaklar
user mesajı 4. 13 yada 14 eylül 2025
user mesajı 5. 500
user mesajı 6. açık alan mekan
user mesajı 7. meşrubat
user mesajı 8. öneri istiyorum
user mesajı 9. açıkalan
user mesajı 10. sadece 2 saat nikah töreni
user mesajı 11. sadece meşrubat",2025-06-14 15:22:55
9f276569-a9ec-48a3-8df6-66550a940ab1,"user mesajı 1. kır bahçesinde nikah merasimi
user mesajı 2. 14 eylül
user mesajı 3. ankara
user mesajı 4. pursaklar keçiören
user mesajı 5. 500
user mesajı 6. meşrubat
user mesajı 7. fiyat söylemeyim
user mesajı 8. hafta sonu gündüz saat 15.00 da",2025-06-14 17:09:29
9f2769b8-6f2e-4526-b641-5e22a1c4f207,"user mesajı 1. Balayı
user mesajı 2. Maldivler  25 Ağustos 5 gün 110 bin bütçe romantik balayı
user mesajı 3. Uçak dahil her şey dahil su üstü bungalov",2025-06-14 15:51:14
9f2792e9-8dbe-46e2-a732-d12f7e821167,"user mesajı 1. Düğün
user mesajı 2. Ankara çankaya gölbaşı
user mesajı 3. Dğün organizasyon
user mesajı 4. Eylül
user mesajı 5. 500
user mesajı 6. Herşey dahil müzik ışık kamers nikah vs
user mesajı 7. Kapalı nikah açık olabilir
user mesajı 8. Kişi başı 1.000 civarı",2025-06-14 17:46:22
9f27b3c9-c52a-453b-b10b-bc9b523fbb7e,"user mesajı 1. Sünnet
user mesajı 2. Gebze
user mesajı 3. Davetiye
user mesajı 4. 300
user mesajı 5. Klasik
user mesajı 6. Genel
user mesajı 7. Davetiye mekanı
user mesajı 8. Gebze magaza",2025-06-14 19:18:14
9f27d8f1-360a-4966-9023-54021ed2b4c0,"user mesajı 1. Sünnet
user mesajı 2. Sünnet düğünü yemekli
user mesajı 3. İstanbul  Gop
user mesajı 4. 500 kişilik Kasım ayında
user mesajı 5. 500tl
user mesajı 6. Gaziosmanpaşa
user mesajı 7. Ola bilir",2025-06-14 21:02:12
9f27fde7-2b5a-432d-95ed-d360468e91bd,"user mesajı 1. Düğün
user mesajı 2. Mersin liva otel 250 kisi kapasite yemeksiz
user mesajı 3. Eylül ayında düşünüyoruz
user mesajı 4. Fiyatlar ne kadar
user mesajı 5. 100.000,00 tl bütçe ile liva otelde 250 kisi yemeksiz",2025-06-14 22:45:29
9f27fe9a-5968-4ec3-b3aa-8cf0baa27dfd,"user mesajı 1. Kına
user mesajı 2. Her ikiisi
user mesajı 3. Ankara altındağ ilçesinde 3 agustos 2025 tarihinde saat 4 5 gibi toplam 50 100 arası bütcem düşük
user mesajı 4. Yemekli
user mesajı 5. Evet en uygun fiyat
user mesajı 6. Toplam kaç tl 80 kili yemekli ?
user mesajı 7. Başka uygun fiyatlı kına konağı yok mu ? Mamak da olur
user mesajı 8. Başka uygun bütçeli kına konağı yok mu ankarada",2025-06-14 22:47:25
9f287f40-84bd-4816-8779-91ce748bc84d,"user mesajı 1. Düğün
user mesajı 2. Ankara Pursaklar
user mesajı 3. Düğün mekanı
user mesajı 4. 6 .7eylul ..maksimum600
user mesajı 5. Kokteyl
user mesajı 6. Toplam bütçem 130
user mesajı 7. 130 bin demek isdedim
user mesajı 8. Kapalı alan evet yakın ilçelerde olabilit
user mesajı 9. Kurupastali olsun
user mesajı 10. Teşekkür ederim
user mesajı 11. Çok teşekkür ederim evet memnunum",2025-06-15 04:47:10
9f28b012-1621-441b-9589-20b13928ff6c,"user mesajı 1. Düğün
user mesajı 2. Düğün kardeşimin ben hamile kıyafeti istiyorum
user mesajı 3. Tamam bekliyorum
user mesajı 4. 1 Temmuz’da düğün
user mesajı 5. Şık ve gösterişli petrol mavisi olabilir Dila olabilir
user mesajı 6. Lila
user mesajı 7. Tarsus Adana Mersin
user mesajı 8. Mağazada olur online da olur
user mesajı 9. Bu fiyatlar bana uygun uygun
user mesajı 10. Teşekkür ederim bekliyorum
user mesajı 11. Çok tüllü olmasın
user mesajı 12. fikir almak için mükemmel bir hizmet sunuyorsunuz inşallah model elbisesi sectigim zaman daha çok memnun olacağım",2025-06-15 07:03:40
9f28b667-92c4-49d3-9831-fc2586a017f8,"user mesajı 1. Düğün
user mesajı 2. İstanbul Beyoğlu
user mesajı 3. Eylül 2025
user mesajı 4. Mekan, tarihi mekan
user mesajı 5. 100 kişi, kokteyl ikram düşünüyoruz
user mesajı 6. Kişi başı 1000-1200
user mesajı 7. Cercle d'orient olmaz mı",2025-06-15 07:21:22
9f28f9c6-67a0-4702-9e45-3b7148899a9f,"user mesajı 1. Düğün
user mesajı 2. Sakarya Adapazarı Erenler
user mesajı 3. Düğün mankeni
user mesajı 4. Düğün mekanı
user mesajı 5. 01.05.2026
user mesajı 6. 2000
user mesajı 7. Yemekli
user mesajı 8. 500
user mesajı 9. Şaheser düğün salonu
user mesajı 10. Her ikisi",2025-06-15 10:29:46
9f294708-57ce-4977-abaa-48201834e6af,"user mesajı 1. Düğün
user mesajı 2. İstanbul
user mesajı 3. Avrupa yakasında
user mesajı 4. Şişli
user mesajı 5. Düğün kasımda olucak ne önerirsiniz yemekli
user mesajı 6. 350 bütçe fiat önerinize göre
user mesajı 7. 350 kişi sayısı bütçe değil",2025-06-15 14:05:47
9f29605a-6ef1-4558-a2ba-c07a575c9523,"user mesajı 1. Merhaba gelin hamamı
user mesajı 2. İstanbul Kadıköy
user mesajı 3. 27.06.2025
user mesajı 4. 15-20 kişilik piyasayı bilmediğim için. Bir fiyat vermem yanlış olur ne dip vede üç fiyat olsun  ortalama birsey
user mesajı 5. Müzik süsleme
user mesajı 6. Üsküdar Maltepe atasehir gibi yakin yerler olabilir sadece müzik ve süsleme kişi sayısı değişmez ama belki tarihi birgun öncesine alabilirim
user mesajı 7. Tamamdır ehpini içeren bir paket olsun",2025-06-15 15:16:59
9f2985fa-d6b9-48e0-9ab3-b78056b1c779,"user mesajı 1. Nikah sonrası 50 kişilik yemek saat 1730-1900 arası
user mesajı 2. K.yaka/izmir yemekli 100-120 tl arası
user mesajı 3. Tşk ederim",2025-06-15 17:03:54
9f2988a3-2226-4afb-9208-974518283b26,"user mesajı 1. Nişan
user mesajı 2. Gaziantep Şahinbey
user mesajı 3. Temmuz 30
user mesajı 4. 100 civarı
user mesajı 5. Pasta ve meşrubat sadece nişan
user mesajı 6. En ucuz hangisiyse
user mesajı 7. Şehitkamil",2025-06-15 17:09:14
9f29bd43-d2d4-43cb-b719-6da3a53890f5,"user mesajı 1. SHEYALTOPCU
user mesajı 2. SHEYALTOPCU
user mesajı 3. SHEYALTOPCU
user mesajı 4. SHEYALTOPCU
user mesajı 5. Tüz bitti söz güzel söz özel takmak tespihi bulmak
user mesajı 6. SHEYALTOPCU
user mesajı 7. SHEYALTOPCU
user mesajı 8. SHEYALTOPCU
user mesajı 9. SHEYALTOPCU
user mesajı 10. SHEYALTOPCU
user mesajı 11. SHEYALTOPCU
user mesajı 12. SHEYALTOPCU
user mesajı 13. SHEYALTOPCU
user mesajı 14. 2819
user mesajı 15. SHEYALTOPCU
user mesajı 16. SHEYALTOPCU
user mesajı 17. SHEYALTOPCU",2025-06-15 19:36:28
